genome	path	time	node	b117
EPI_ISL_804065	0.001359715	2020.99180327869	63	1
EPI_ISL_804119	0.000616597	2020.99180327869	34	0
EPI_ISL_804187	0.000769369	2020.98907103825	53	0
EPI_ISL_804294	0.001308355	2020.97540983607	64	1
EPI_ISL_804539	0.001021168	2020.79781420765	46	0
EPI_ISL_804563	0.001088091	2020.81693989071	50	0
EPI_ISL_804571	0.000669058	2020.83606557377	47	0
EPI_ISL_804744	0.000713754	2020.89890710383	46	0
EPI_ISL_804780	0.000793986	2020.89344262295	62	0
EPI_ISL_804803	0.000747062	2020.89071038251	63	0
EPI_ISL_804931	0.000379341	2020.55191256831	54	0
EPI_ISL_804999	0.000546434	2020.35245901639	41	0
EPI_ISL_805087	0.00047964	2020.30601092896	43	0
EPI_ISL_805111	0.000513013	2020.30327868852	42	0
EPI_ISL_805154	0.000613303	2020.30327868852	42	0
EPI_ISL_805186	0.000479677	2020.29781420765	45	0
EPI_ISL_805195	0.000546432	2020.30327868852	43	0
EPI_ISL_805234	0.000546377	2020.28961748634	39	0
EPI_ISL_805246	0.000579849	2020.30054644809	40	0
EPI_ISL_805310	0.000546405	2020.35792349727	42	0
EPI_ISL_805333	0.000546665	2020.29781420765	44	0
EPI_ISL_805399	0.00058606	2020.29508196721	42	0
EPI_ISL_805413	0.000548452	2020.29508196721	45	0
EPI_ISL_805421	0.000546866	2020.29508196721	42	0
EPI_ISL_805429	0.000579827	2020.31967213115	41	0
EPI_ISL_805553	0.000546434	2020.32513661202	43	0
EPI_ISL_805564	0.000580509	2020.32513661202	41	0
EPI_ISL_805570	0.000382595	2020.31967213115	44	0
EPI_ISL_805617	0.000579921	2020.32513661202	40	0
EPI_ISL_805732	0.000579824	2020.32240437158	40	0
EPI_ISL_805758	0.000546397	2020.28961748634	40	0
EPI_ISL_805765	0.000663362	2020.31693989071	40	0
EPI_ISL_806035	0.000579874	2020.36885245902	42	0
EPI_ISL_806087	0.000613233	2020.36612021858	41	0
EPI_ISL_806124	0.00044956	2020.21857923497	55	0
EPI_ISL_806132	0.000512955	2020.28961748634	37	0
EPI_ISL_806250	0.000479503	2020.23770491803	37	0
EPI_ISL_806339	0.00047958	2020.32786885246	41	0
EPI_ISL_806414	0.00054642	2020.36612021858	42	0
EPI_ISL_806492	0.000513006	2020.33879781421	42	0
EPI_ISL_806718	0.000981116	2020.85245901639	62	0
EPI_ISL_806762	0.000769442	2020.96174863388	51	0
EPI_ISL_806776	0.000836176	2020.96174863388	41	0
EPI_ISL_806802	0.000702429	2020.96174863388	41	0
EPI_ISL_806836	0.0007024	2020.91803278689	49	0
EPI_ISL_806877	0.00041277	2020.6693989071	58	0
EPI_ISL_806966	0.000412823	2020.63387978142	58	0
EPI_ISL_811018	0.000301221	2020.61475409836	49	0
EPI_ISL_811188	0.000550092000000001	2020.53551912568	61	0
EPI_ISL_811193	0.000585482	2020.56284153005	60	0
EPI_ISL_811295	0.001225938	2021.00821917808	61	1
EPI_ISL_811330	0.001326177	2021.00547945205	80	1
EPI_ISL_811335	0.001393954	2021	78	1
EPI_ISL_811341	0.000936601	2021.00547945205	59	0
EPI_ISL_811377	0.000769338	2020.99726775956	41	0
EPI_ISL_811390	0.000936628	2021.00547945205	59	0
EPI_ISL_811502	0.001259293	2021	61	1
EPI_ISL_811542	0.001493758	2021.00273972603	117	1
EPI_ISL_811563	0.001225749	2020.99453551913	60	1
EPI_ISL_811668	0.001259246	2021.00273972603	77	1
EPI_ISL_811680	0.001225722	2021.00273972603	56	1
EPI_ISL_811709	0.001259074	2021.00273972603	63	1
EPI_ISL_811720	0.001192328	2020.99726775956	64	1
EPI_ISL_811776	0.001259422	2021	64	1
EPI_ISL_811826	0.001293616	2020.99180327869	67	1
EPI_ISL_811860	0.00076938	2020.99180327869	51	0
EPI_ISL_811924	0.001326379	2020.99180327869	60	1
EPI_ISL_811931	0.001359576	2020.99180327869	70	1
EPI_ISL_811938	0.001160004	2020.99180327869	67	1
EPI_ISL_811967	0.001192388	2020.99180327869	58	1
EPI_ISL_811974	0.001125492	2020.99453551913	56	1
EPI_ISL_811992	0.001259583	2020.98907103825	68	1
EPI_ISL_812023	0.001394162	2020.98907103825	86	1
EPI_ISL_812069	0.001443566	2020.99180327869	62	1
EPI_ISL_812076	0.001360757	2020.99180327869	90	1
EPI_ISL_812143	0.000683453	2020.83879781421	33	0
EPI_ISL_812156	0.000540242	2020.54918032787	46	0
EPI_ISL_812161	0.000780703	2020.5737704918	78	0
EPI_ISL_812166	0.000583148	2020.8087431694	32	0
EPI_ISL_812282	0.000446031	2020.45628415301	40	0
EPI_ISL_812340	0.000446266	2020.29234972678	60	0
EPI_ISL_812572	0.00068063	2020.57650273224	45	0
EPI_ISL_812606	0.000780639	2020.61202185792	74	0
EPI_ISL_812630	0.000780662	2020.63387978142	53	0
EPI_ISL_812645	0.0006468	2020.65300546448	36	0
EPI_ISL_812716	0.000925814	2020.94535519126	48	0
EPI_ISL_812801	0.00040139	2020.40163934426	29	0
EPI_ISL_812819	0.000747082	2020.58743169399	45	0
EPI_ISL_812829	0.00056853	2020.49180327869	12	0
EPI_ISL_812854	0.000713722	2020.47267759563	55	0
EPI_ISL_812913	0.000635625	2020.96994535519	46	0
EPI_ISL_812953	0.000647064	2020.96448087432	55	0
EPI_ISL_812956	6.6887e-05	2020.09836065574	6	0
EPI_ISL_813016	0.000736037	2020.84426229508	58	0
EPI_ISL_813017	0.000669134	2020.84972677596	53	0
EPI_ISL_813025	0.000836316	2020.86338797814	56	0
EPI_ISL_813147	0.000568705	2020.95628415301	40	0
EPI_ISL_813213	0.001260052	2020.99726775956	77	1
EPI_ISL_813249	0.00123751	2020.96994535519	71	1
EPI_ISL_813254	0.001326848	2020.95355191257	77	1
EPI_ISL_813314	0.000769492	2020.96721311475	42	0
EPI_ISL_813316	0.000836162	2020.96448087432	45	0
EPI_ISL_813330	0.000769356	2020.96721311475	48	0
EPI_ISL_813335	0.001226345	2020.96448087432	80	1
EPI_ISL_813491	0.000836297	2020.96994535519	47	0
EPI_ISL_813620	0.000836283	2020.98633879781	47	0
EPI_ISL_813633	0.000836385	2020.99180327869	61	0
EPI_ISL_813643	0.000869727	2020.99180327869	47	0
EPI_ISL_813679	0.000903225	2020.93169398907	59	0
EPI_ISL_813913	0.001276487	2020.96994535519	79	1
EPI_ISL_813933	0.001159109	2020.96994535519	73	1
EPI_ISL_814044	0.000769719	2021	41	0
EPI_ISL_814068	0.000383013	2020.98907103825	46	0
EPI_ISL_814077	0.000586332	2020.31147540984	53	0
EPI_ISL_814140	0.000780389	2020.9781420765	44	0
EPI_ISL_814160	0.000772114	2020.9781420765	47	0
EPI_ISL_814237	0.000948203	2020.98633879781	42	0
EPI_ISL_814421	0.001376804	2020.96448087432	79	1
EPI_ISL_814459	0.001225741	2020.96994535519	66	1
EPI_ISL_814672	0.00073599	2020.93442622951	54	0
EPI_ISL_814707	0.000652941	2020.93169398907	50	0
EPI_ISL_814716	0.000917579	2020.93715846995	56	0
EPI_ISL_814742	0.000769447	2020.95355191257	53	0
EPI_ISL_814822	0.000869722	2020.91530054645	53	0
EPI_ISL_814859	0.000742273	2020.91803278689	57	0
EPI_ISL_814865	0.000769496	2020.94808743169	51	0
EPI_ISL_815036	0.000735958	2020.94808743169	52	0
EPI_ISL_815090	0.000802934	2020.96174863388	60	0
EPI_ISL_815095	0.00080279	2020.93989071038	50	0
EPI_ISL_815117	0.000802834	2020.95355191257	55	0
EPI_ISL_815143	0.000736007	2020.95901639344	53	0
EPI_ISL_815161	0.000836327	2020.96448087432	56	0
EPI_ISL_815207	0.000869732	2020.96994535519	51	0
EPI_ISL_815216	0.00066909	2020.97267759563	48	0
EPI_ISL_815276	0.000549804	2020.6174863388	55	0
EPI_ISL_815383	0.000569764	2020.7349726776	32	0
EPI_ISL_815617	0.000780477	2020.96994535519	48	0
EPI_ISL_815635	0.001226326	2020.96994535519	83	1
EPI_ISL_815702	0.000847346	2020.98907103825	55	0
EPI_ISL_815767	0.000735914	2020.96994535519	50	0
EPI_ISL_815768	0.000939294	2020.96994535519	54	0
EPI_ISL_815776	0.000736013	2020.96994535519	56	0
EPI_ISL_815791	0.000702485	2020.96994535519	49	0
EPI_ISL_815839	0.000735918	2020.96994535519	54	0
EPI_ISL_815864	0.000813878	2020.96994535519	47	0
EPI_ISL_815868	0.000780435	2020.96994535519	49	0
EPI_ISL_815870	0.000780611	2020.96994535519	54	0
EPI_ISL_816013	0.00073593	2020.95081967213	50	0
EPI_ISL_816045	0.001155045	2020.93169398907	71	0
EPI_ISL_816248	0.001303338	2020.99453551913	63	1
EPI_ISL_816348	0.001368424	2020.99726775956	76	1
EPI_ISL_816391	0.001368255	2021.00821917808	102	1
EPI_ISL_816464	0.000616699	2020.94808743169	44	0
EPI_ISL_816503	0.001259227	2020.98633879781	62	1
EPI_ISL_816547	0.000702692	2020.95355191257	63	0
EPI_ISL_816691	0.000550064	2020.35245901639	44	0
EPI_ISL_816705	0.000382602	2020.34426229508	41	0
EPI_ISL_816714	0.000334478	2020.46448087432	28	0
EPI_ISL_816755	0.000382555	2020.27868852459	38	0
EPI_ISL_816849	0.001326537	2020.99726775956	60	1
EPI_ISL_816918	0.000836233	2020.93715846995	43	0
EPI_ISL_816965	0.001326189	2020.99180327869	62	1
EPI_ISL_816968	0.001192579	2020.93715846995	58	1
EPI_ISL_816971	0.000702536	2020.93715846995	49	0
EPI_ISL_816988	0.00136006	2020.94262295082	60	1
EPI_ISL_817017	0.001292639	2020.94535519126	61	1
EPI_ISL_817050	0.000669151999999999	2020.95628415301	55	0
EPI_ISL_817312	0.000847797	2021.00821917808	51	0
EPI_ISL_817479	0.000906204	2020.98907103825	57	0
EPI_ISL_817548	0.000836276	2020.98907103825	62	0
EPI_ISL_817553	0.000805632	2020.98907103825	55	0
EPI_ISL_817559	0.000735921	2021.00821917808	54	0
EPI_ISL_817566	0.000813926	2021.00821917808	54	0
EPI_ISL_817598	0.000702563	2021.00821917808	49	0
EPI_ISL_817638	0.000847324	2021.00821917808	51	0
EPI_ISL_817694	0.000735922	2020.98907103825	54	0
EPI_ISL_817700	0.000669083	2020.98907103825	46	0
EPI_ISL_817713	0.000836189	2020.98907103825	51	0
EPI_ISL_817726	0.000702484	2020.98907103825	46	0
EPI_ISL_817793	0.000813967	2020.98907103825	51	0
EPI_ISL_817892	0.000813923	2020.98907103825	55	0
EPI_ISL_817970	0.000747006	2020.98907103825	49	0
EPI_ISL_818066	0.000769359	2020.98907103825	53	0
EPI_ISL_818085	0.000869676	2020.98907103825	53	0
EPI_ISL_818111	0.000735993	2020.98907103825	54	0
EPI_ISL_818119	0.000780466	2020.98907103825	53	0
EPI_ISL_818266	0.001293526	2021.00821917808	81	1
EPI_ISL_818276	0.001226069	2021.00821917808	70	1
EPI_ISL_818457	0.000769305	2021.00821917808	46	0
EPI_ISL_818500	0.000769335999999999	2021.00821917808	52	0
EPI_ISL_818548	0.000769317	2021.00821917808	57	0
EPI_ISL_818589	0.000903178	2021.00821917808	57	0
EPI_ISL_818591	0.000802759	2021.00821917808	48	0
EPI_ISL_818627	0.000769333	2021.00821917808	48	0
EPI_ISL_818637	0.000950967	2021.00821917808	53	0
EPI_ISL_818676	0.000802817	2021.00821917808	52	0
EPI_ISL_818683	0.000836228	2021.00821917808	55	0
EPI_ISL_818701	0.000769427	2021.00821917808	59	0
EPI_ISL_818732	0.000817459	2021.00821917808	45	0
EPI_ISL_818851	0.000793045	2021.00821917808	56	0
EPI_ISL_818910	0.000802702	2021.00821917808	50	0
EPI_ISL_818963	0.000769394	2021.00821917808	46	0
EPI_ISL_818971	0.000702481	2021.00821917808	49	0
EPI_ISL_819031	0.000836244999999999	2021.00821917808	59	0
EPI_ISL_819055	0.001188391	2021.00821917808	63	0
EPI_ISL_819084	0.000903018	2021.00821917808	46	0
EPI_ISL_819103	0.001188505	2021.00821917808	73	0
EPI_ISL_819117	0.000836162	2021.00821917808	46	0
EPI_ISL_819125	0.000880961	2021.01095890411	76	0
EPI_ISL_819162	0.001334589	2021.01095890411	109	1
EPI_ISL_819252	0.000780665	2021.01095890411	69	0
EPI_ISL_819254	0.000981115	2021.01095890411	68	0
EPI_ISL_819318	0.00026774	2020.25956284153	38	0
EPI_ISL_819458	0.000669087	2020.84426229508	50	0
EPI_ISL_819459	0.000783872	2020.84426229508	50	0
EPI_ISL_819636	0.001225763	2020.95628415301	59	1
EPI_ISL_819802	0.000970057	2020.96174863388	53	0
EPI_ISL_819826	0.001158921	2020.96448087432	64	1
EPI_ISL_819867	0.000702585	2020.96721311475	47	0
EPI_ISL_819937	0.001225809	2020.97540983607	64	1
EPI_ISL_819993	0.001368268	2020.9781420765	112	1
EPI_ISL_820032	0.001259837	2020.98087431694	80	1
EPI_ISL_820161	0.001359947	2020.98633879781	60	1
EPI_ISL_820165	0.001295443	2020.95081967213	88	1
EPI_ISL_820255	0.000738665	2020.95081967213	36	0
EPI_ISL_820364	0.000869749	2020.95081967213	51	0
EPI_ISL_820449	0.001359973	2020.99726775956	58	1
EPI_ISL_820455	0.001192396	2020.95081967213	61	1
EPI_ISL_820537	0.001326288	2020.95081967213	62	1
EPI_ISL_820943	0.00135981	2021.00273972603	65	1
EPI_ISL_820950	0.001393422	2021.00273972603	69	1
EPI_ISL_820969	0.001226728	2021.00547945205	102	1
EPI_ISL_821021	0.001392728	2021	88	1
EPI_ISL_821026	0.001259253	2021	72	1
EPI_ISL_821030	0.001359182	2021	87	1
EPI_ISL_821146	0.001292624	2021.00273972603	58	1
EPI_ISL_821322	0.001292928	2020.99726775956	63	1
EPI_ISL_821347	0.001426743	2021	106	1
EPI_ISL_821360	0.00135993	2021	70	1
EPI_ISL_821372	0.000671877	2021.00273972603	45	0
EPI_ISL_821423	0.000780517	2021	61	0
EPI_ISL_821457	0.001359693	2021	61	1
EPI_ISL_821477	0.001259272	2021.00273972603	68	1
EPI_ISL_821509	0.001259235	2021.00273972603	77	1
EPI_ISL_821522	0.001259222	2021.00273972603	57	1
EPI_ISL_821605	0.0012656	2021	79	1
EPI_ISL_821611	0.001159024	2020.99726775956	74	1
EPI_ISL_821673	0.001326355	2020.99180327869	79	1
EPI_ISL_821750	0.001338378	2020.99453551913	84	1
EPI_ISL_821761	0.001225566	2020.99453551913	112	1
EPI_ISL_821816	0.001326235	2020.99180327869	65	1
EPI_ISL_821872	0.001259299	2020.99180327869	58	1
EPI_ISL_821878	0.001091838	2020.99180327869	48	1
EPI_ISL_821938	0.00122621	2020.99180327869	77	1
EPI_ISL_821996	0.00086976	2021	64	0
EPI_ISL_822089	0.001326384	2020.99726775956	80	1
EPI_ISL_822096	0.001326257	2020.99726775956	64	1
EPI_ISL_822108	0.001359877	2020.99726775956	74	1
EPI_ISL_822151	0.001359468	2020.99726775956	114	1
EPI_ISL_822218	0.00126184	2020.99726775956	83	1
EPI_ISL_822253	0.000836355	2021.00273972603	59	0
EPI_ISL_822513	0.000802878	2020.98360655738	60	0
EPI_ISL_822544	0.000735939	2020.98633879781	48	0
EPI_ISL_822650	0.000769481	2020.98907103825	59	0
EPI_ISL_822670	0.000735994	2020.99180327869	52	0
EPI_ISL_822765	0.000836297	2020.99453551913	50	0
EPI_ISL_822825	0.00090317	2021.00273972603	54	0
EPI_ISL_822833	0.000836225	2021.00273972603	53	0
EPI_ISL_823023	0.001237123	2020.95081967213	74	1
EPI_ISL_823094	0.001326379	2020.98907103825	80	1
EPI_ISL_823111	0.000769397	2020.96174863388	53	0
EPI_ISL_823149	0.000705479	2020.99180327869	56	0
EPI_ISL_823158	0.000736017	2020.96994535519	51	0
EPI_ISL_823195	0.000735959	2020.96721311475	53	0
EPI_ISL_823198	0.000836225	2020.96174863388	45	0
EPI_ISL_823224	0.000769407	2020.95081967213	53	0
EPI_ISL_823304	0.001121725	2020.96174863388	67	0
EPI_ISL_823316	0.000769443	2020.96174863388	51	0
EPI_ISL_823351	0.000802936	2020.96448087432	59	0
EPI_ISL_823425	0.000769484	2020.96174863388	51	0
EPI_ISL_823497	0.000936571	2020.96721311475	54	0
EPI_ISL_823544	0.000736045	2020.96994535519	51	0
EPI_ISL_823578	0.000736037	2020.94808743169	59	0
EPI_ISL_823606	0.000903118	2020.94808743169	51	0
EPI_ISL_823621	0.000836302	2020.95081967213	60	0
EPI_ISL_823746	0.000802854	2020.97540983607	52	0
EPI_ISL_823765	0.000702535	2020.9781420765	46	0
EPI_ISL_823798	0.00070253	2020.98360655738	50	0
EPI_ISL_823810	0.000802835	2020.98633879781	51	0
EPI_ISL_823865	0.000847488	2020.93715846995	73	0
EPI_ISL_823931	0.000635545	2020.92349726776	52	0
EPI_ISL_823937	0.000981358	2020.92349726776	44	0
EPI_ISL_823967	0.000784043	2020.91803278689	37	0
EPI_ISL_824017	0.000738764	2020.90983606557	52	0
EPI_ISL_824041	0.000716842	2020.98907103825	41	0
EPI_ISL_824072	0.001188491	2020.98907103825	61	0
EPI_ISL_824076	0.000802674	2020.96994535519	47	0
EPI_ISL_824129	0.000802853	2020.96994535519	64	0
EPI_ISL_824136	0.000735921	2020.96994535519	43	0
EPI_ISL_824156	0.000936479999999999	2020.97540983607	53	0
EPI_ISL_824174	0.000735846	2020.98633879781	56	0
EPI_ISL_824188	0.000869639	2020.97267759563	54	0
EPI_ISL_824189	0.000735855	2020.97267759563	44	0
EPI_ISL_824190	0.000870072	2020.97540983607	66	0
EPI_ISL_824194	0.000769249	2020.98087431694	49	0
EPI_ISL_824195	0.001088167	2020.98633879781	62	0
EPI_ISL_824207	0.000802819	2020.99726775956	53	0
EPI_ISL_824229	0.00076924	2020.98360655738	54	0
EPI_ISL_824333	0.000379267	2020.32786885246	46	0
EPI_ISL_824404	0.000646737	2020.95628415301	51	0
EPI_ISL_824418	0.000568747	2020.48360655738	42	0
EPI_ISL_824473	0.000635575	2020.64480874317	38	0
EPI_ISL_824483	0.000669033	2020.68306010929	32	0
EPI_ISL_824493	0.000702552	2020.72131147541	42	0
EPI_ISL_824521	0.000880804	2020.98907103825	60	0
EPI_ISL_824525	0.000914167	2020.99180327869	44	0
EPI_ISL_824547	0.000602855	2020.99453551913	44	0
EPI_ISL_824549	0.000880999	2020.99453551913	85	0
EPI_ISL_824587	0.000813928	2020.98633879781	61	0
EPI_ISL_824645	0.000981064	2020.98633879781	44	0
EPI_ISL_824709	0.001014467	2020.96448087432	45	0
EPI_ISL_824721	0.001014742	2020.96448087432	77	0
EPI_ISL_824732	0.000914228	2020.96721311475	47	0
EPI_ISL_824739	0.000683556	2020.96994535519	51	0
EPI_ISL_824753	0.00090342	2020.92076502732	47	0
EPI_ISL_824886	0.000814739	2020.96721311475	62	0
EPI_ISL_824891	0.000881743	2020.96721311475	66	0
EPI_ISL_824893	0.000848952	2020.96721311475	60	0
EPI_ISL_825012	0.000780557	2020.98907103825	65	0
EPI_ISL_825035	0.000680168	2020.8825136612	50	0
EPI_ISL_825342	0.000814114	2020.81967213115	43	0
EPI_ISL_825368	0.000635618	2020.91803278689	42	0
EPI_ISL_825382	0.000602197	2020.80601092896	46	0
EPI_ISL_825529	0.001326842	2020.9781420765	76	1
EPI_ISL_825530	0.001393316	2020.98087431694	80	1
EPI_ISL_825585	0.000635663	2020.80054644809	43	0
EPI_ISL_825604	0.000736023	2020.87704918033	55	0
EPI_ISL_825712	0.000583213	2020.62841530055	46	0
EPI_ISL_825720	0.000833993	2020.66393442623	44	0
EPI_ISL_825723	0.000850716	2020.67486338798	44	0
EPI_ISL_825747	0.000546494	2020.59836065574	58	0
EPI_ISL_825854	0.000301255	2020.39071038251	42	0
EPI_ISL_825875	0.000446223	2020.30327868852	51	0
EPI_ISL_825913	0.000683504	2020.48633879781	43	0
EPI_ISL_825931	0.000449487	2020.5218579235	45	0
EPI_ISL_825936	0.000401421	2020.52459016393	36	0
EPI_ISL_826052	0.000616645	2020.34426229508	42	0
EPI_ISL_826064	0.000345825	2020.35245901639	41	0
EPI_ISL_826076	0.000368004	2020.35792349727	35	0
EPI_ISL_826091	0.000412629	2020.37158469945	37	0
EPI_ISL_826174	0.000446147	2020.35792349727	41	0
EPI_ISL_826315	0.001014554	2021.01917808219	68	0
EPI_ISL_826318	0.000780631	2021.01917808219	71	0
EPI_ISL_826379	0.000602107	2020.8606557377	44	0
EPI_ISL_826382	0.000814098	2020.8606557377	73	0
EPI_ISL_826451	0.000717085	2020.86338797814	41	0
EPI_ISL_826469	0.001266935	2021.00273972603	60	1
EPI_ISL_826521	0.00081397	2020.99453551913	61	0
EPI_ISL_826593	0.000683584	2020.64754098361	49	0
EPI_ISL_826625	0.000345796	2020.25409836066	42	0
EPI_ISL_826627	0.000412746	2020.25409836066	59	0
EPI_ISL_826630	0.000345819	2020.2868852459	42	0
EPI_ISL_826669	0.000635704	2020.8306010929	44	0
EPI_ISL_826701	0.00056876	2020.80054644809	42	0
EPI_ISL_826744	0.00073881	2020.79781420765	53	0
EPI_ISL_826816	0.000349541	2020.24316939891	48	0
EPI_ISL_826823	0.000483972	2020.48087431694	44	0
EPI_ISL_826917	0.000602189	2020.81967213115	38	0
EPI_ISL_827048	0.000635637	2020.76775956284	37	0
EPI_ISL_827065	0.000669056	2020.85245901639	37	0
EPI_ISL_827146	0.000814261	2020.99180327869	56	0
EPI_ISL_827170	0.000769372	2020.91256830601	47	0
EPI_ISL_827203	0.000549693	2020.6174863388	49	0
EPI_ISL_827418	0.000839569	2020.83333333333	57	0
EPI_ISL_827420	0.00073591	2020.93169398907	39	0
EPI_ISL_827565	0.000616737	2020.79508196721	49	0
EPI_ISL_827631	0.000669038	2020.74863387978	40	0
EPI_ISL_827708	0.000568725	2020.76775956284	39	0
EPI_ISL_827782	0.000702503	2020.94808743169	40	0
EPI_ISL_827895	0.000635609	2020.75956284153	42	0
EPI_ISL_827896	0.001054611	2021.00547945205	46	0
EPI_ISL_827954	0.000602133	2020.75409836066	39	0
EPI_ISL_828016	0.00073613	2020.63387978142	52	0
EPI_ISL_828102	0.000516313	2020.81420765027	45	0
EPI_ISL_828140	0.001192281	2020.98907103825	59	1
EPI_ISL_828209	0.000602158	2020.82513661202	39	0
EPI_ISL_828266	0.000649958	2020.59016393443	49	0
EPI_ISL_828285	0.000635578	2020.72950819672	39	0
EPI_ISL_828338	0.000602171	2020.7868852459	38	0
EPI_ISL_828400	0.000735965	2020.85792349727	49	0
EPI_ISL_828461	0.000738825	2020.79781420765	54	0
EPI_ISL_828567	0.000847406	2020.96721311475	58	0
EPI_ISL_828646	0.000735831	2020.78142076503	39	0
EPI_ISL_828653	0.001225873	2020.97267759563	62	1
EPI_ISL_828666	0.000702442	2020.77868852459	40	0
EPI_ISL_828729	0.000869688	2020.8306010929	61	0
EPI_ISL_828801	0.000635639	2020.97267759563	38	0
EPI_ISL_828912	0.000568735	2020.77868852459	40	0
EPI_ISL_829118	0.000584522	2020.78415300546	41	0
EPI_ISL_829134	0.000683793	2020.86338797814	49	0
EPI_ISL_829169	0.000702425	2020.81147540984	40	0
EPI_ISL_829176	0.000683536	2020.88524590164	50	0
EPI_ISL_829287	0.000735935	2020.81967213115	40	0
EPI_ISL_829380	0.000702498	2020.90163934426	40	0
EPI_ISL_829470	0.000583189	2020.7131147541	50	0
EPI_ISL_829569	0.000602148	2020.82786885246	38	0
EPI_ISL_829617	0.000855725	2020.8825136612	49	0
EPI_ISL_829880	0.000602128	2020.78961748634	38	0
EPI_ISL_829881	0.000569563	2020.76229508197	38	0
EPI_ISL_830048	0.000583232	2020.66666666667	55	0
EPI_ISL_830121	0.001292904	2020.98907103825	62	1
EPI_ISL_830381	0.00061659	2020.66120218579	51	0
EPI_ISL_830456	0.000602145	2020.81967213115	39	0
EPI_ISL_830501	0.000583179	2020.67486338798	51	0
EPI_ISL_830569	0.000735916	2020.82240437158	39	0
EPI_ISL_830649	0.000780542	2020.99453551913	48	0
EPI_ISL_830662	0.000680176	2020.99180327869	59	0
EPI_ISL_830671	0.000914415	2020.99453551913	77	0
EPI_ISL_830709	0.00075483	2021.00547945205	52	0
EPI_ISL_830776	0.000650623	2020.78415300546	45	0
EPI_ISL_830853	0.001122137	2020.7650273224	65	0
EPI_ISL_830862	0.000616741	2020.76775956284	41	0
EPI_ISL_831029	0.00075073	2020.90163934426	53	0
EPI_ISL_831046	0.000267753	2020.28415300546	39	0
EPI_ISL_831074	0.000133792	2020.31693989071	6	0
EPI_ISL_831192	0.000635575	2020.75409836066	42	0
EPI_ISL_831197	0.000702426	2020.75409836066	42	0
EPI_ISL_831202	0.000602221	2020.87431693989	48	0
EPI_ISL_831218	0.000702595	2020.84426229508	44	0
EPI_ISL_831249	0.000836313	2020.93715846995	42	0
EPI_ISL_831285	0.000568732	2020.95355191257	42	0
EPI_ISL_831287	0.000914415	2020.95081967213	44	0
EPI_ISL_831367	0.000914432	2021.01095890411	78	0
EPI_ISL_831412	0.000669112	2020.93169398907	51	0
EPI_ISL_831508	0.000669219	2021.02191780822	43	0
EPI_ISL_831511	0.000914364	2021.01643835616	74	0
EPI_ISL_831534	0.000847536	2021.01095890411	73	0
EPI_ISL_831557	0.00078077	2021.00821917808	57	0
EPI_ISL_831582	0.000881247	2020.99180327869	72	0
EPI_ISL_831612	0.000947871	2021.00821917808	76	0
EPI_ISL_831616	0.000880934	2021.00821917808	70	0
EPI_ISL_831631	0.000847609	2021.01095890411	81	0
EPI_ISL_831635	0.000814108	2021.01095890411	73	0
EPI_ISL_831769	0.000650121000000001	2020.76229508197	65	0
EPI_ISL_831812	0.000602497	2020.87978142077	41	0
EPI_ISL_831821	0.000880947	2020.87158469945	73	0
EPI_ISL_831842	0.000780609	2020.92076502732	66	0
EPI_ISL_831872	0.000568835	2020.95081967213	53	0
EPI_ISL_831876	0.000981608	2020.95901639344	77	0
EPI_ISL_832028	0.000368355	2020.54098360656	49	0
EPI_ISL_832090	0.001014496	2021.00273972603	43	0
EPI_ISL_832120	0.000713674	2020.95901639344	51	0
EPI_ISL_832147	0.001054653	2020.89071038251	49	0
EPI_ISL_832164	0.000702478	2020.93169398907	45	0
EPI_ISL_832238	0.000970669	2021.02191780822	52	0
EPI_ISL_832287	0.000546416	2020.95901639344	52	0
EPI_ISL_832303	0.000680172	2020.96994535519	51	0
EPI_ISL_832310	0.000814127	2020.96994535519	82	0
EPI_ISL_832423	0.000713777	2020.7650273224	51	0
EPI_ISL_832447	0.000784332	2020.77049180328	62	0
EPI_ISL_832463	0.000669536	2020.77868852459	45	0
EPI_ISL_832466	0.000469239	2020.77868852459	48	0
EPI_ISL_832505	0.00071381	2020.80054644809	52	0
EPI_ISL_832561	0.000651117	2020.80054644809	52	0
EPI_ISL_832582	0.000513058	2020.81693989071	60	0
EPI_ISL_832588	0.000635958	2020.82240437158	45	0
EPI_ISL_832615	0.000546856	2020.84426229508	60	0
EPI_ISL_832622	0.000651581	2020.82240437158	55	0
EPI_ISL_832654	0.000747629	2020.82513661202	65	0
EPI_ISL_832663	0.000781413	2020.82786885246	65	0
EPI_ISL_832676	0.00108262	2020.84153005464	66	0
EPI_ISL_832684	0.000814564	2020.83333333333	52	0
EPI_ISL_832685	0.000520777	2020.83879781421	45	0
EPI_ISL_832709	0.000780798	2020.84426229508	67	0
EPI_ISL_832738	0.000847453	2020.85792349727	67	0
EPI_ISL_832779	0.000613714	2020.8825136612	54	0
EPI_ISL_832796	0.000781179	2020.89344262295	63	0
EPI_ISL_832862	0.000981375	2020.99180327869	68	0
EPI_ISL_832885	0.001081952	2020.99726775956	69	0
EPI_ISL_832886	0.000468535	2020.99726775956	47	0
EPI_ISL_832897	0.000781255	2020.99453551913	43	0
EPI_ISL_832922	0.000814882	2020.98360655738	57	0
EPI_ISL_833032	0.000997046	2021.01369863014	70	0
