genome	path	time	node	continent
EPI_ISL_656399	0.000702208	2020.85519125683	69	Europe
EPI_ISL_656424	0.000802199	2020.85245901639	58	Europe
EPI_ISL_656444	0.000702184	2020.85245901639	62	Europe
EPI_ISL_656462	0.000702151	2020.85245901639	57	Europe
EPI_ISL_656475	0.000702295	2020.85519125683	74	Europe
EPI_ISL_656500	0.000945984000000001	2020.85245901639	84	Europe
EPI_ISL_656510	0.000769056	2020.85519125683	71	Europe
EPI_ISL_656522	0.000702217	2020.85519125683	69	Europe
EPI_ISL_656551	0.000912619000000001	2020.85245901639	86	Europe
EPI_ISL_656560	0.000534363	2020.85245901639	74	Europe
EPI_ISL_656565	0.000634531	2020.85519125683	73	Europe
EPI_ISL_656589	0.000702297	2020.85519125683	81	Europe
EPI_ISL_656591	0.000735669	2020.85519125683	80	Europe
EPI_ISL_656597	0.000702168	2020.85519125683	58	Europe
EPI_ISL_656606	0.000702298	2020.85519125683	76	Europe
EPI_ISL_656614	0.000735707	2020.85245901639	85	Europe
EPI_ISL_656642	0.000668895	2020.85519125683	75	Europe
EPI_ISL_656648	0.000768883	2020.85245901639	55	Europe
EPI_ISL_656662	0.000812514000000001	2020.85245901639	85	Europe
EPI_ISL_656665	0.000635409	2020.85245901639	59	Europe
EPI_ISL_656689	0.0005687	2020.85245901639	61	Europe
EPI_ISL_656694	0.000568776	2020.85245901639	72	Europe
EPI_ISL_656712	0.000768083	2020.85245901639	78	Europe
EPI_ISL_656725	0.000668933	2020.85245901639	52	Europe
EPI_ISL_656736	0.00080166	2020.85245901639	78	Europe
EPI_ISL_656760	0.000535365	2020.85245901639	57	Europe
EPI_ISL_656804	0.000702159	2020.85245901639	69	Europe
EPI_ISL_656863	0.000702338	2020.84699453552	85	Europe
EPI_ISL_656919	0.000635476	2020.85245901639	63	Europe
EPI_ISL_656923	0.000635457	2020.85245901639	62	Europe
EPI_ISL_656945	0.000668841	2020.84426229508	69	Europe
EPI_ISL_656964	0.000635438	2020.85245901639	66	Europe
EPI_ISL_656971	0.000779242	2020.85245901639	100	Europe
EPI_ISL_656982	0.000668921	2020.84699453552	77	Europe
EPI_ISL_657001	0.000702308	2020.85245901639	76	Europe
EPI_ISL_657023	0.000834751000000001	2020.84153005464	73	Europe
EPI_ISL_657038	0.000735725	2020.85245901639	85	Europe
EPI_ISL_657059	0.000668801	2020.85245901639	62	Europe
EPI_ISL_657076	0.000668892	2020.85245901639	76	Europe
EPI_ISL_657099	0.000668857	2020.85245901639	74	Europe
EPI_ISL_657100	0.000500976	2020.85245901639	73	Europe
EPI_ISL_657113	0.000679115	2020.85245901639	70	Europe
EPI_ISL_657137	0.000679041	2020.85245901639	99	Europe
EPI_ISL_657142	0.000734441	2020.85245901639	64	Europe
EPI_ISL_657161	0.000679028	2020.85245901639	99	Europe
EPI_ISL_657167	0.000668906	2020.85245901639	79	Europe
EPI_ISL_657180	0.000678977000000001	2020.85245901639	84	Europe
EPI_ISL_657203	0.000868186	2020.85245901639	79	Europe
EPI_ISL_657219	0.00070228	2020.85245901639	76	Europe
EPI_ISL_657226	0.000635492	2020.85245901639	69	Europe
EPI_ISL_657254	0.000869082	2020.85245901639	69	Europe
EPI_ISL_657285	0.000602049	2020.85245901639	65	Europe
EPI_ISL_657287	0.000702295	2020.85245901639	74	Europe
EPI_ISL_657299	0.000635521	2020.85245901639	77	Europe
EPI_ISL_657307	0.000468596	2020.85245901639	56	Europe
EPI_ISL_657310	0.000869107	2020.85245901639	78	Europe
EPI_ISL_657312	0.000802289	2020.85245901639	67	Europe
EPI_ISL_657314	0.000635457	2020.85245901639	61	Europe
EPI_ISL_657322	0.000668837	2020.85245901639	61	Europe
EPI_ISL_657325	0.000635592	2020.85245901639	84	Europe
EPI_ISL_657330	0.00066888	2020.85245901639	62	Europe
EPI_ISL_657335	0.00076892	2020.85245901639	69	Europe
EPI_ISL_657362	0.000735604	2020.85519125683	74	Europe
EPI_ISL_657419	0.000768987	2020.84426229508	74	Europe
EPI_ISL_657425	0.000668779	2020.84699453552	55	Europe
EPI_ISL_657440	0.000779449	2020.84699453552	72	Europe
EPI_ISL_657456	0.000834714	2020.85245901639	70	Europe
EPI_ISL_657496	0.00053539	2020.85245901639	66	Europe
EPI_ISL_657498	0.00063552	2020.85519125683	76	Europe
EPI_ISL_657519	0.000712365	2020.84426229508	94	Europe
EPI_ISL_657525	0.000768979	2020.85519125683	68	Europe
EPI_ISL_657542	0.000702293	2020.84426229508	80	Europe
EPI_ISL_657570	0.000668926	2020.84426229508	83	Europe
EPI_ISL_657588	0.000702279	2020.85245901639	65	Europe
EPI_ISL_657597	0.000635467	2020.85245901639	61	Europe
EPI_ISL_657605	0.000702151	2020.84699453552	58	Europe
EPI_ISL_657621	0.000668872	2020.85519125683	68	Europe
EPI_ISL_657636	0.000702233	2020.84426229508	61	Europe
EPI_ISL_657640	0.000578891000000001	2020.84153005464	84	Europe
EPI_ISL_657706	0.000668973	2020.84426229508	74	Europe
EPI_ISL_657708	0.000612285	2020.85519125683	94	Europe
EPI_ISL_657718	0.000767793	2020.84426229508	50	Europe
EPI_ISL_657726	0.000812655	2020.85245901639	70	Europe
EPI_ISL_657771	0.000768856	2020.85245901639	59	Europe
EPI_ISL_657793	0.000802362	2020.85245901639	72	Europe
EPI_ISL_657819	0.000635465	2020.84426229508	60	Europe
EPI_ISL_657879	0.000651413	2020.84426229508	69	Europe
EPI_ISL_657888	0.000667755	2020.85245901639	70	Europe
EPI_ISL_657892	0.00073554	2020.84426229508	55	Europe
EPI_ISL_657898	0.000714245	2020.84153005464	61	Europe
EPI_ISL_657913	0.000668868	2020.84426229508	72	Europe
EPI_ISL_658008	0.00066897	2020.84699453552	81	Europe
EPI_ISL_658036	0.000835636	2020.85245901639	70	Europe
EPI_ISL_658045	0.000734707	2020.85519125683	74	Europe
EPI_ISL_658050	0.000645638	2020.84426229508	91	Europe
EPI_ISL_658058	0.000768905	2020.84426229508	65	Europe
EPI_ISL_658059	0.000802635	2020.84426229508	71	Europe
EPI_ISL_658073	0.000635399	2020.85245901639	55	Europe
EPI_ISL_658082	0.000702223	2020.84426229508	74	Europe
EPI_ISL_658097	0.000602177	2020.85245901639	67	Europe
EPI_ISL_658109	0.000602093	2020.84699453552	68	Europe
EPI_ISL_658134	0.000702286	2020.85245901639	78	Europe
EPI_ISL_658148	0.000679064	2020.85519125683	98	Europe
EPI_ISL_658166	0.000779237	2020.85245901639	100	Europe
EPI_ISL_658170	0.000769018	2020.84699453552	63	Europe
EPI_ISL_658180	0.000802438	2020.84699453552	78	Europe
EPI_ISL_658256	0.000735501	2020.85245901639	60	Europe
EPI_ISL_658263	0.000635533	2020.85519125683	79	Europe
EPI_ISL_658294	0.000602194	2020.84699453552	72	Europe
EPI_ISL_658321	0.000779206	2020.85245901639	98	Europe
EPI_ISL_658347	0.000735711	2020.84426229508	75	Europe
EPI_ISL_658357	0.000702206	2020.84699453552	66	Europe
EPI_ISL_658362	0.000667818	2020.85245901639	74	Europe
EPI_ISL_658370	0.000635486	2020.85245901639	62	Europe
EPI_ISL_658378	0.000702129	2020.84699453552	56	Europe
EPI_ISL_658421	0.000735655	2020.85245901639	78	Europe
EPI_ISL_658437	0.000769033	2020.85245901639	78	Europe
EPI_ISL_658453	0.000635532	2020.85245901639	75	Europe
EPI_ISL_658459	0.000702321	2020.85245901639	80	Europe
EPI_ISL_658470	0.000835786	2020.85245901639	77	Europe
EPI_ISL_658515	0.000535281	2020.85245901639	49	Europe
EPI_ISL_658523	0.000535294	2020.85245901639	54	Europe
EPI_ISL_658545	0.000668898	2020.85245901639	69	Europe
EPI_ISL_658604	0.000768079	2020.85245901639	81	Europe
EPI_ISL_658607	0.000668901	2020.85245901639	77	Europe
EPI_ISL_658618	0.000769018	2020.85245901639	76	Europe
EPI_ISL_658634	0.000501894	2020.85245901639	48	Europe
EPI_ISL_658679	0.000735557	2020.85245901639	69	Europe
EPI_ISL_658702	0.000735693	2020.85245901639	78	Europe
EPI_ISL_658733	0.000601389	2020.85245901639	47	Europe
EPI_ISL_658752	0.000845888000000001	2020.84426229508	86	Europe
EPI_ISL_658779	0.000635534	2020.83333333333	70	Europe
EPI_ISL_658789	0.000679348	2020.83606557377	76	Europe
EPI_ISL_658802	0.000635627	2020.83333333333	81	Europe
EPI_ISL_658843	0.000702258	2020.83333333333	75	Europe
EPI_ISL_658850	0.000868331	2020.82786885246	83	Europe
EPI_ISL_658872	0.000702144	2020.83333333333	59	Europe
EPI_ISL_658877	0.000702147	2020.84426229508	60	Europe
EPI_ISL_658895	0.000734616	2020.83333333333	69	Europe
EPI_ISL_658911	0.000702295	2020.83333333333	79	Europe
EPI_ISL_658914	0.000702205	2020.84426229508	60	Europe
EPI_ISL_658915	0.000768868	2020.83333333333	64	Europe
EPI_ISL_658934	0.000979802	2020.8306010929	81	Europe
EPI_ISL_658999	0.000745872	2020.83333333333	102	Europe
EPI_ISL_659010	0.000734681	2020.83333333333	71	Europe
EPI_ISL_659047	0.000546543	2020.83333333333	66	Europe
EPI_ISL_659053	0.000735647	2020.84426229508	73	Europe
EPI_ISL_659081	0.000635512	2020.83333333333	73	Europe
EPI_ISL_659089	0.000702132	2020.8306010929	60	Europe
EPI_ISL_659114	0.000635538	2020.84426229508	78	Europe
EPI_ISL_659126	0.000635522	2020.84426229508	70	Europe
EPI_ISL_659133	0.000801513	2020.84426229508	82	Europe
EPI_ISL_659211	0.0006022	2020.84426229508	80	Europe
EPI_ISL_659213	0.000635551	2020.84426229508	76	Europe
EPI_ISL_659214	0.000668926	2020.84426229508	82	Europe
EPI_ISL_659220	0.000635475	2020.84426229508	68	Europe
EPI_ISL_659225	0.0008691	2020.84426229508	73	Europe
EPI_ISL_659257	0.000535311	2020.84426229508	57	Europe
EPI_ISL_659269	0.000668998	2020.84426229508	86	Europe
EPI_ISL_659271	0.000568732	2020.84426229508	63	Europe
EPI_ISL_659354	0.000602133	2020.84426229508	62	Europe
EPI_ISL_659368	0.000635587	2020.84426229508	86	Europe
EPI_ISL_659389	0.000735472	2020.84426229508	58	Europe
EPI_ISL_659394	0.000767971	2020.84426229508	69	Europe
EPI_ISL_659439	0.000635552	2020.84426229508	73	Europe
EPI_ISL_659447	0.000668825	2020.84426229508	68	Europe
EPI_ISL_659470	0.000568792	2020.84426229508	71	Europe
EPI_ISL_659496	0.000702262	2020.84426229508	68	Europe
EPI_ISL_659524	0.000668812	2020.84426229508	60	Europe
EPI_ISL_659544	0.000946151	2020.84426229508	80	Europe
EPI_ISL_659582	0.000568694	2020.84426229508	56	Europe
EPI_ISL_659632	0.00080229	2020.84426229508	57	Europe
EPI_ISL_659634	0.000668858	2020.84426229508	69	Europe
EPI_ISL_659660	0.000768841	2020.84426229508	53	Europe
EPI_ISL_659671	0.000901588	2020.84426229508	57	Europe
EPI_ISL_659676	0.00063548	2020.84426229508	66	Europe
EPI_ISL_659732	0.000834722	2020.84426229508	71	Europe
EPI_ISL_659762	0.000635574	2020.84153005464	76	Europe
EPI_ISL_659766	0.000801462	2020.83879781421	80	Europe
EPI_ISL_659787	0.000601077	2020.84153005464	68	Europe
EPI_ISL_659789	0.000668782	2020.84153005464	65	Europe
EPI_ISL_659796	0.000602195	2020.83606557377	76	Europe
EPI_ISL_659818	0.000500922	2020.84153005464	71	Europe
EPI_ISL_659819	0.000868603000000001	2020.83606557377	72	Europe
EPI_ISL_659832	0.000702257	2020.84153005464	78	Europe
EPI_ISL_659875	0.000801362	2020.84153005464	72	Europe
EPI_ISL_659881	0.000734541	2020.83879781421	74	Europe
EPI_ISL_659884	0.000702154	2020.84153005464	61	Europe
EPI_ISL_659936	0.000834819	2020.83879781421	82	Europe
EPI_ISL_659962	0.000602099	2020.84153005464	68	Europe
EPI_ISL_659966	0.000668762	2020.84153005464	57	Europe
EPI_ISL_659994	0.000668843	2020.83606557377	73	Europe
EPI_ISL_660025	0.000634365	2020.84153005464	70	Europe
EPI_ISL_660049	0.00063559	2020.84153005464	84	Europe
EPI_ISL_660097	0.000734692	2020.83879781421	62	North America
EPI_ISL_660109	0.000478797000000001	2020.42349726776	87	Asia
EPI_ISL_660169	0.000401088	2020.51639344262	59	Africa
EPI_ISL_660171	0.000667791	2020.5737704918	46	Africa
EPI_ISL_660185	0.000602003	2020.75956284153	75	Africa
EPI_ISL_660199	0.000567641	2020.81420765027	61	Africa
EPI_ISL_660200	0.000508022	2020.81420765027	61	Africa
EPI_ISL_660238	0.000567637	2020.79508196721	70	Africa
EPI_ISL_660295	0.000535276	2020.59836065574	52	Europe
EPI_ISL_660311	0.000569153	2020.60655737705	56	Europe
EPI_ISL_660327	0.000333995	2020.22404371585	56	Europe
EPI_ISL_660344	0.000311803	2020.18306010929	65	Europe
EPI_ISL_660350	0.000445295	2020.32513661202	60	Europe
EPI_ISL_660354	0.000367419	2020.19945355191	67	Europe
EPI_ISL_660378	0.000300737	2020.24863387978	68	Europe
EPI_ISL_660389	0.000378562	2020.22950819672	69	Europe
EPI_ISL_660398	0.000378619	2020.24863387978	75	Europe
EPI_ISL_660405	0.000345153	2020.26229508197	64	Europe
EPI_ISL_660407	0.000400781	2020.2650273224	62	Europe
EPI_ISL_660431	0.000567641	2020.69672131148	67	Europe
EPI_ISL_660462	0.000603835	2020.71038251366	70	Africa
EPI_ISL_660486	0.000434003	2020.69398907104	13	Africa
EPI_ISL_660495	0.000603873	2020.80601092896	70	Africa
EPI_ISL_660530	0.000400737	2020.74863387978	64	South America
EPI_ISL_660532	0.000300564	2020.75136612022	48	South America
EPI_ISL_660562	0.000835895	2020.78961748634	76	Europe
EPI_ISL_660570	0.000835921	2020.79781420765	79	Europe
EPI_ISL_660577	0.000768778	2020.80054644809	79	Europe
EPI_ISL_660611	0.00094736	2020.86338797814	68	Africa
EPI_ISL_660659	0.000679048	2020.83606557377	67	Africa
EPI_ISL_660687	0.000300704	2020.22950819672	61	Europe
EPI_ISL_660693	0.00043418	2020.25136612022	77	Europe
EPI_ISL_660700	0.000400863	2020.3087431694	79	Europe
EPI_ISL_660710	0.000267281	2020.16666666667	57	Europe
EPI_ISL_660714	0.000367401	2020.22677595628	64	Europe
EPI_ISL_660724	0.000367373	2020.25683060109	53	Europe
EPI_ISL_660734	0.000311766	2020.20218579235	61	Europe
EPI_ISL_660740	0.000278334	2020.34972677596	52	Europe
EPI_ISL_660752	0.000685612	2020.81967213115	67	Europe
EPI_ISL_660772	0.000702122	2020.83333333333	52	Europe
EPI_ISL_660796	0.000645526	2020.70491803279	80	North America
EPI_ISL_660818	0.000667595	2020.71038251366	45	North America
EPI_ISL_660819	0.000779082	2020.71038251366	87	North America
EPI_ISL_660821	0.000545484	2020.7131147541	74	North America
EPI_ISL_660829	0.000868042	2020.71584699454	84	North America
EPI_ISL_660838	0.000788702	2020.72131147541	87	North America
EPI_ISL_660847	0.00074618	2020.72677595628	75	North America
EPI_ISL_660857	0.000834694	2020.73224043716	84	North America
EPI_ISL_660866	0.000834655	2020.74316939891	83	North America
EPI_ISL_660872	0.000845809	2020.74863387978	84	North America
EPI_ISL_660879	0.000534137	2020.75136612022	47	North America
EPI_ISL_660885	0.000734574	2020.75683060109	82	North America
EPI_ISL_660897	0.000745698	2020.75956284153	83	North America
EPI_ISL_660916	0.000645579	2020.77322404372	83	North America
EPI_ISL_660958	0.000745728	2020.79781420765	85	North America
EPI_ISL_660960	0.000512126	2020.79781420765	74	North America
EPI_ISL_660968	0.000868393	2020.80327868852	66	North America
EPI_ISL_660970	0.000712274	2020.80601092896	76	North America
EPI_ISL_660984	0.00091279	2020.81420765027	82	North America
EPI_ISL_661000	0.000634381	2020.81967213115	52	North America
EPI_ISL_661017	0.000712239	2020.82240437158	73	North America
EPI_ISL_661054	0.000712269	2020.83606557377	77	North America
EPI_ISL_661067	0.000712264	2020.83606557377	77	North America
EPI_ISL_661085	0.000779184	2020.84153005464	79	North America
EPI_ISL_661086	0.000779053	2020.84153005464	82	North America
EPI_ISL_661087	0.000567459	2020.84153005464	47	North America
EPI_ISL_661117	0.000812455	2020.84699453552	84	North America
EPI_ISL_661127	0.000945923	2020.84972677596	85	North America
EPI_ISL_661173	0.000745692	2020.87431693989	85	North America
EPI_ISL_661175	0.000736409	2020.88797814208	78	Europe
EPI_ISL_661199	0.000634435000000001	2020.50819672131	83	Europe
EPI_ISL_661224	0.000835791	2020.87431693989	58	Europe
EPI_ISL_661234	0.00073477	2020.87704918033	56	Europe
EPI_ISL_661239	0.000802455	2020.87704918033	58	Europe
EPI_ISL_661246	0.000801786	2020.86612021858	56	Europe
EPI_ISL_661264	0.000812807	2020.88524590164	96	Oceania
EPI_ISL_661302	0.000768878	2020.8606557377	59	Europe
EPI_ISL_661305	0.000512067	2020.81693989071	67	Asia
EPI_ISL_661308	0.000779026	2020.81967213115	78	Asia
EPI_ISL_661311	0.000612142000000001	2020.81967213115	78	Asia
EPI_ISL_661324	0.000668879	2020.8606557377	73	Europe
EPI_ISL_661339	0.000635521	2020.8606557377	72	Europe
EPI_ISL_661359	0.000745917	2020.8606557377	78	Europe
EPI_ISL_661466	0.001012861	2020.8606557377	77	Europe
EPI_ISL_661468	0.000602152	2020.8606557377	73	Europe
EPI_ISL_661470	0.000668998	2020.8606557377	79	Europe
EPI_ISL_661471	0.000779242000000001	2020.8606557377	81	Europe
EPI_ISL_661489	0.000685679	2020.8606557377	78	Europe
EPI_ISL_661504	0.000668855	2020.8606557377	62	Europe
EPI_ISL_661574	0.000701113	2020.8606557377	71	Europe
EPI_ISL_661578	0.000668914	2020.8606557377	82	Europe
EPI_ISL_661591	0.000606698	2020.8606557377	59	Europe
EPI_ISL_661605	0.000702236	2020.8606557377	75	Europe
EPI_ISL_661612	0.000668881	2020.8606557377	72	Europe
EPI_ISL_661620	0.000602119	2020.85792349727	61	Europe
EPI_ISL_661635	0.000650559	2020.86885245902	79	Europe
EPI_ISL_661690	0.000635516	2020.86885245902	76	Europe
EPI_ISL_661696	0.000802395	2020.8606557377	74	Europe
EPI_ISL_661740	0.000635466	2020.86885245902	63	Europe
EPI_ISL_661802	0.000802389	2020.86885245902	70	Europe
EPI_ISL_661842	0.000669397	2020.86885245902	81	Europe
EPI_ISL_661855	0.000735609	2020.86885245902	68	Europe
EPI_ISL_661865	0.000668813	2020.86885245902	64	Europe
EPI_ISL_661935	0.000635413	2020.86885245902	60	Europe
EPI_ISL_661938	0.000768974	2020.86885245902	73	Europe
EPI_ISL_661939	0.000734537	2020.86885245902	55	Europe
EPI_ISL_661959	0.000602134	2020.8606557377	61	Europe
EPI_ISL_661964	0.000702155	2020.86338797814	56	Europe
EPI_ISL_661974	0.000668929	2020.86338797814	81	Europe
EPI_ISL_661984	0.000702254	2020.8606557377	76	Europe
EPI_ISL_661987	0.00073558	2020.8606557377	69	Europe
EPI_ISL_661991	0.000835652	2020.86338797814	66	Europe
EPI_ISL_661997	0.00063549	2020.8606557377	72	Europe
EPI_ISL_662008	0.000635406	2020.86338797814	56	Europe
EPI_ISL_662013	0.000668812	2020.86338797814	64	Europe
EPI_ISL_662016	0.000668967	2020.8606557377	86	Europe
EPI_ISL_662032	0.000735584	2020.86338797814	73	Europe
EPI_ISL_662061	0.000702245	2020.86338797814	70	Europe
EPI_ISL_662065	0.000601032	2020.86338797814	67	Europe
EPI_ISL_662078	0.000668914	2020.86338797814	75	Europe
EPI_ISL_662087	0.000602186	2020.8606557377	76	Europe
EPI_ISL_662088	0.000869005	2020.8606557377	60	Europe
EPI_ISL_662104	0.000668976	2020.8606557377	87	Europe
EPI_ISL_662111	0.000668902	2020.8606557377	76	Europe
EPI_ISL_662132	0.000602056	2020.86338797814	61	Europe
EPI_ISL_662140	0.000702201	2020.86338797814	65	Europe
EPI_ISL_662158	0.000803982	2020.8606557377	80	Europe
EPI_ISL_662164	0.00073567	2020.86338797814	78	Europe
EPI_ISL_662179	0.000768991	2020.86338797814	77	Europe
EPI_ISL_662187	0.000602177	2020.86338797814	77	Europe
EPI_ISL_662188	0.000678911	2020.8606557377	75	Europe
EPI_ISL_662214	0.000702121	2020.86338797814	62	Europe
EPI_ISL_662223	0.000668842	2020.86338797814	66	Europe
EPI_ISL_662239	0.000635441	2020.86338797814	60	Europe
EPI_ISL_662339	0.000668902	2020.8606557377	73	Europe
EPI_ISL_662342	0.000668915	2020.86338797814	80	Europe
EPI_ISL_662362	0.000702175	2020.8606557377	61	Europe
EPI_ISL_662375	0.000702268	2020.86338797814	71	Europe
EPI_ISL_662381	0.00076896	2020.86338797814	69	Europe
EPI_ISL_662384	0.000735537	2020.8606557377	67	Europe
EPI_ISL_662405	0.000735564	2020.86338797814	67	Europe
EPI_ISL_662429	0.000768983	2020.86338797814	76	Europe
EPI_ISL_662449	0.000702167	2020.8606557377	57	Europe
EPI_ISL_662471	0.000635389	2020.8606557377	58	Europe
EPI_ISL_662553	0.000668913	2020.86338797814	82	Europe
EPI_ISL_662554	0.000735685	2020.8606557377	71	Europe
EPI_ISL_662561	0.000668881	2020.8606557377	74	Europe
EPI_ISL_662579	0.000735704	2020.86338797814	86	Europe
EPI_ISL_662587	0.000846	2020.8606557377	78	Europe
EPI_ISL_662628	0.000635507	2020.85245901639	69	Europe
EPI_ISL_662635	0.000745595	2020.85245901639	66	Europe
EPI_ISL_662650	0.000635838	2020.84972677596	77	Europe
EPI_ISL_662682	0.000668895	2020.82513661202	76	Europe
EPI_ISL_662689	0.000702266	2020.82513661202	76	Europe
EPI_ISL_662690	0.000602059	2020.82513661202	61	Europe
EPI_ISL_662753	0.000668825	2020.82786885246	71	Europe
EPI_ISL_662768	0.000569075	2020.82513661202	68	Europe
EPI_ISL_662826	0.000568705	2020.82786885246	57	Europe
EPI_ISL_662835	0.000668957	2020.82513661202	84	Europe
EPI_ISL_662856	0.000802291	2020.81967213115	64	Europe
EPI_ISL_662870	0.000768026	2020.82786885246	76	Europe
EPI_ISL_662894	0.000654724	2020.82786885246	77	Europe
EPI_ISL_662895	0.000667853	2020.82786885246	79	Europe
EPI_ISL_662902	0.000684571	2020.82786885246	73	Europe
EPI_ISL_662925	0.000869031	2020.82786885246	64	Europe
EPI_ISL_662932	0.000734963	2020.82786885246	80	Europe
EPI_ISL_662950	0.000635479	2020.82786885246	64	Europe
EPI_ISL_662992	0.000746208	2020.82786885246	75	Europe
EPI_ISL_663001	0.00074586	2020.82786885246	79	Europe
EPI_ISL_663006	0.000602083	2020.82786885246	66	Europe
EPI_ISL_663015	0.000868141	2020.82786885246	77	Europe
EPI_ISL_663037	0.000668905	2020.82786885246	79	Europe
EPI_ISL_663056	0.000702345	2020.82786885246	81	Europe
EPI_ISL_663060	0.000568728	2020.82786885246	59	Europe
EPI_ISL_663069	0.000735537	2020.82786885246	66	Europe
EPI_ISL_663080	0.000834882	2020.82786885246	89	Europe
EPI_ISL_663082	0.000668841	2020.82786885246	69	Europe
EPI_ISL_663099	0.000602225	2020.82786885246	78	Europe
EPI_ISL_663104	0.000668905	2020.82786885246	76	Europe
EPI_ISL_663111	0.00066895	2020.82786885246	83	Europe
EPI_ISL_663114	0.000801494	2020.82786885246	89	Europe
EPI_ISL_663149	0.00066776	2020.82786885246	72	Europe
EPI_ISL_663162	0.000712552	2020.82786885246	77	Europe
EPI_ISL_663194	0.000702260999999999	2020.82786885246	77	Europe
EPI_ISL_663195	0.000834842	2020.82786885246	83	Europe
EPI_ISL_663220	0.000267273	2020.22950819672	57	Europe
EPI_ISL_663227	0.000233863	2020.17486338798	51	Europe
EPI_ISL_663245	0.000400686	2020.3825136612	53	Europe
EPI_ISL_663280	0.00035636	2020.25956284153	74	Europe
EPI_ISL_663440	0.000668117	2020.55191256831	101	Oceania
EPI_ISL_663547	0.000634613	2020.57923497268	95	Oceania
EPI_ISL_663552	0.00060151	2020.59836065574	114	Oceania
EPI_ISL_663604	0.000534516	2020.62295081967	86	Oceania
EPI_ISL_663617	0.000601366	2020.5956284153	100	Oceania
EPI_ISL_663641	0.000534702	2020.5956284153	108	Oceania
EPI_ISL_663664	0.000667926	2020.63114754098	79	Oceania
EPI_ISL_663694	0.000534505	2020.59836065574	86	Oceania
EPI_ISL_663698	0.000567933	2020.6174863388	98	Oceania
EPI_ISL_663718	0.000601322	2020.6174863388	100	Oceania
EPI_ISL_663791	0.000502108	2020.6174863388	84	Oceania
EPI_ISL_663839	0.00053467	2020.57923497268	102	Oceania
EPI_ISL_663854	0.000534623	2020.63661202186	93	Oceania
EPI_ISL_663865	0.000534587	2020.62841530055	97	Oceania
EPI_ISL_663867	0.000568067	2020.62568306011	109	Oceania
EPI_ISL_663868	0.000668027	2020.63114754098	103	Oceania
EPI_ISL_663877	0.000634733	2020.62568306011	100	Oceania
EPI_ISL_663886	0.000601376	2020.5956284153	105	Oceania
EPI_ISL_663905	0.000567938	2020.63387978142	100	Oceania
EPI_ISL_663906	0.000634628	2020.63661202186	98	Oceania
EPI_ISL_663919	0.000634676	2020.64480874317	100	Oceania
EPI_ISL_663932	0.000534482	2020.64207650273	83	Oceania
EPI_ISL_663944	0.000568034	2020.5737704918	104	Oceania
EPI_ISL_663945	0.000500948	2020.53551912568	74	Oceania
EPI_ISL_663949	0.000701521	2020.64207650273	102	Oceania
EPI_ISL_663955	0.000568031000000001	2020.57103825137	103	Oceania
EPI_ISL_664764	0.000512146000000001	2020.86338797814	81	Europe
EPI_ISL_664843	0.000668892	2020.83606557377	76	Europe
EPI_ISL_664848	0.000734661	2020.83333333333	74	Europe
EPI_ISL_664853	0.000635522	2020.83333333333	72	Europe
EPI_ISL_664871	0.000735712	2020.86338797814	85	Europe
EPI_ISL_664906	0.000635431	2020.86338797814	64	Europe
EPI_ISL_664908	0.00080237	2020.86338797814	73	Europe
EPI_ISL_664938	0.000668893	2020.86338797814	75	Europe
EPI_ISL_664974	0.000500974	2020.85792349727	73	Europe
EPI_ISL_664976	0.00053542	2020.85519125683	63	Europe
EPI_ISL_665016	0.000735592	2020.88524590164	67	Europe
EPI_ISL_665038	0.00046753	2020.83606557377	75	Europe
EPI_ISL_665054	0.001012829	2020.81967213115	74	Europe
EPI_ISL_665076	0.000668869	2020.84972677596	63	Europe
EPI_ISL_665084	0.000669214	2020.8606557377	80	Europe
EPI_ISL_665105	0.000702221	2020.8606557377	63	Europe
EPI_ISL_665135	0.000635519	2020.82240437158	68	Europe
EPI_ISL_665147	0.000567653	2020.29234972678	66	Europe
EPI_ISL_665153	0.000535377	2020.70765027322	63	Europe
EPI_ISL_665185	0.000635430000000001	2020.74863387978	88	Europe
EPI_ISL_665200	0.000823608	2020.78415300546	66	Europe
EPI_ISL_665205	0.000702317	2020.8087431694	83	Europe
EPI_ISL_665215	0.00070111	2020.80054644809	71	Europe
EPI_ISL_665250	0.000634463	2020.83879781421	67	Europe
EPI_ISL_665253	0.000702253	2020.84153005464	62	Europe
EPI_ISL_665754	0.00076897	2020.84153005464	64	Europe
EPI_ISL_665802	0.000716643	2020.84153005464	64	Europe
EPI_ISL_665828	0.000602071	2020.85792349727	60	Europe
EPI_ISL_665853	0.000612352	2020.77049180328	63	Europe
EPI_ISL_665860	0.000702419	2020.77049180328	62	Europe
EPI_ISL_665870	0.000768072	2020.75136612022	79	Europe
EPI_ISL_665872	0.000567668	2020.75683060109	65	Europe
EPI_ISL_665881	0.000634491	2020.85245901639	77	Europe
EPI_ISL_665958	0.00066878	2020.76229508197	65	Europe
EPI_ISL_665967	0.000568756	2020.77868852459	69	Europe
EPI_ISL_665969	0.00060209	2020.77322404372	58	Europe
EPI_ISL_666016	0.000568758	2020.82513661202	62	Europe
EPI_ISL_666023	0.000702383	2020.85519125683	81	Europe
EPI_ISL_666042	0.000669699	2020.87431693989	79	Europe
EPI_ISL_666069	0.00070231	2020.83879781421	73	Europe
